"";"ano";"CNAE1";"X20";"n"
"11922";1993;"Atividades profissionais, científicas e técnicas";"CE";65
"11923";1993;"Atividades profissionais, científicas e técnicas";"DF";81
"11924";1993;"Atividades profissionais, científicas e técnicas";"ES";52
"11925";1993;"Atividades profissionais, científicas e técnicas";"GO";77
"11926";1993;"Atividades profissionais, científicas e técnicas";"MA";48
"11927";1993;"Atividades profissionais, científicas e técnicas";"MG";368
"11928";1993;"Atividades profissionais, científicas e técnicas";"MS";68
"11929";1993;"Atividades profissionais, científicas e técnicas";"MT";53
"11930";1993;"Atividades profissionais, científicas e técnicas";"PA";42
"11931";1993;"Atividades profissionais, científicas e técnicas";"PB";27
"11932";1993;"Atividades profissionais, científicas e técnicas";"PE";82
"11933";1993;"Atividades profissionais, científicas e técnicas";"PI";17
"11934";1993;"Atividades profissionais, científicas e técnicas";"PR";247
"11935";1993;"Atividades profissionais, científicas e técnicas";"RJ";325
"11936";1993;"Atividades profissionais, científicas e técnicas";"RN";20
"11937";1993;"Atividades profissionais, científicas e técnicas";"RO";25
"11938";1993;"Atividades profissionais, científicas e técnicas";"RR";4
"11939";1993;"Atividades profissionais, científicas e técnicas";"RS";314
"11940";1993;"Atividades profissionais, científicas e técnicas";"SC";164
"11941";1993;"Atividades profissionais, científicas e técnicas";"SE";11
"11942";1993;"Atividades profissionais, científicas e técnicas";"SP";1271
"11943";1993;"Atividades profissionais, científicas e técnicas";"TO";23
"11944";1993;"Comércio; reparação de veículos automotores e motocicletas";"AC";88
"11945";1993;"Comércio; reparação de veículos automotores e motocicletas";"AL";145
"11946";1993;"Comércio; reparação de veículos automotores e motocicletas";"AM";298
"11947";1993;"Comércio; reparação de veículos automotores e motocicletas";"AP";66
"11948";1993;"Comércio; reparação de veículos automotores e motocicletas";"BA";1332
"11949";1993;"Comércio; reparação de veículos automotores e motocicletas";"CE";1228
"11950";1993;"Comércio; reparação de veículos automotores e motocicletas";"DF";389
"11951";1993;"Comércio; reparação de veículos automotores e motocicletas";"ES";627
"11952";1993;"Comércio; reparação de veículos automotores e motocicletas";"GO";961
"11953";1993;"Comércio; reparação de veículos automotores e motocicletas";"MA";464
"11954";1993;"Comércio; reparação de veículos automotores e motocicletas";"MG";3452
"11955";1993;"Comércio; reparação de veículos automotores e motocicletas";"MS";405
"11956";1993;"Comércio; reparação de veículos automotores e motocicletas";"MT";525
"11957";1993;"Comércio; reparação de veículos automotores e motocicletas";"PA";418
"11958";1993;"Comércio; reparação de veículos automotores e motocicletas";"PB";288
"11959";1993;"Comércio; reparação de veículos automotores e motocicletas";"PE";615
"11960";1993;"Comércio; reparação de veículos automotores e motocicletas";"PI";431
"11961";1993;"Comércio; reparação de veículos automotores e motocicletas";"PR";2696
"11962";1993;"Comércio; reparação de veículos automotores e motocicletas";"RJ";1735
"11963";1993;"Comércio; reparação de veículos automotores e motocicletas";"RN";281
"11964";1993;"Comércio; reparação de veículos automotores e motocicletas";"RO";226
"11965";1993;"Comércio; reparação de veículos automotores e motocicletas";"RR";80
"11966";1993;"Comércio; reparação de veículos automotores e motocicletas";"RS";3295
"11967";1993;"Comércio; reparação de veículos automotores e motocicletas";"SC";1675
"11968";1993;"Comércio; reparação de veículos automotores e motocicletas";"SE";154
"11969";1993;"Comércio; reparação de veículos automotores e motocicletas";"SP";8725
"11970";1993;"Comércio; reparação de veículos automotores e motocicletas";"TO";177
"11971";1993;"Construção";"AC";10
"11972";1993;"Construção";"AL";7
"11973";1993;"Construção";"AM";33
"11974";1993;"Construção";"AP";13
"11975";1993;"Construção";"BA";139
"11976";1993;"Construção";"CE";88
"11977";1993;"Construção";"DF";61
"11978";1993;"Construção";"ES";52
"11979";1993;"Construção";"GO";79
"11980";1993;"Construção";"MA";49
"11981";1993;"Construção";"MG";243
"11982";1993;"Construção";"MS";29
"11983";1993;"Construção";"MT";55
"11984";1993;"Construção";"PA";45
"11985";1993;"Construção";"PB";29
"11986";1993;"Construção";"PE";59
"11987";1993;"Construção";"PI";26
"11988";1993;"Construção";"PR";229
"11989";1993;"Construção";"RJ";207
"11990";1993;"Construção";"RN";35
"11991";1993;"Construção";"RO";26
"11992";1993;"Construção";"RR";20
"11993";1993;"Construção";"RS";277
"11994";1993;"Construção";"SC";179
"11995";1993;"Construção";"SE";13
"11996";1993;"Construção";"SP";669
"11997";1993;"Construção";"TO";29
"11998";1993;"Educação";"AC";3
"11999";1993;"Educação";"AL";15
"12000";1993;"Educação";"AM";11
"12001";1993;"Educação";"AP";2
"12002";1993;"Educação";"BA";105
"12003";1993;"Educação";"CE";62
"12004";1993;"Educação";"DF";24
"12005";1993;"Educação";"ES";29
"12006";1993;"Educação";"GO";49
"12007";1993;"Educação";"MA";22
"12008";1993;"Educação";"MG";267
"12009";1993;"Educação";"MS";22
"12010";1993;"Educação";"MT";30
"12011";1993;"Educação";"PA";25
"12012";1993;"Educação";"PB";18
"12013";1993;"Educação";"PE";54
"12014";1993;"Educação";"PI";23
"12015";1993;"Educação";"PR";110
"12016";1993;"Educação";"RJ";177
"12017";1993;"Educação";"RN";12
"12018";1993;"Educação";"RO";12
"12019";1993;"Educação";"RR";3
"12020";1993;"Educação";"RS";78
"12021";1993;"Educação";"SC";53
"12022";1993;"Educação";"SE";20
"12023";1993;"Educação";"SP";408
"12024";1993;"Educação";"TO";4
"12025";1993;"Eletricidade e gás";"AL";1
"12026";1993;"Eletricidade e gás";"AM";1
"12027";1993;"Eletricidade e gás";"BA";2
"12028";1993;"Eletricidade e gás";"CE";2
"12029";1993;"Eletricidade e gás";"DF";3
"12030";1993;"Eletricidade e gás";"PE";1
"12031";1993;"Eletricidade e gás";"RO";1
"12032";1993;"Eletricidade e gás";"RS";3
"12033";1993;"Eletricidade e gás";"SC";1
"12034";1993;"Eletricidade e gás";"SP";1
"12035";1993;"Eletricidade e gás";"TO";1
"12036";1993;"Indústrias de transformação ";"AC";13
"12037";1993;"Indústrias de transformação ";"AL";17
"12038";1993;"Indústrias de transformação ";"AM";62
"12039";1993;"Indústrias de transformação ";"AP";13
"12040";1993;"Indústrias de transformação ";"BA";178
"12041";1993;"Indústrias de transformação ";"CE";216
"12042";1993;"Indústrias de transformação ";"DF";62
"12043";1993;"Indústrias de transformação ";"ES";126
"12044";1993;"Indústrias de transformação ";"GO";204
"12045";1993;"Indústrias de transformação ";"MA";61
"12046";1993;"Indústrias de transformação ";"MG";805
"12047";1993;"Indústrias de transformação ";"MS";61
"12048";1993;"Indústrias de transformação ";"MT";119
"12049";1993;"Indústrias de transformação ";"PA";70
"12050";1993;"Indústrias de transformação ";"PB";55
"12051";1993;"Indústrias de transformação ";"PE";118
"12052";1993;"Indústrias de transformação ";"PI";65
"12053";1993;"Indústrias de transformação ";"PR";754
"12054";1993;"Indústrias de transformação ";"RJ";303
"12055";1993;"Indústrias de transformação ";"RN";41
"12056";1993;"Indústrias de transformação ";"RO";40
"12057";1993;"Indústrias de transformação ";"RR";9
"12058";1993;"Indústrias de transformação ";"RS";928
"12059";1993;"Indústrias de transformação ";"SC";724
"12060";1993;"Indústrias de transformação ";"SE";18
"12061";1993;"Indústrias de transformação ";"SP";2133
"12062";1993;"Indústrias de transformação ";"TO";28
"12063";1993;"Indústrias extrativas";"AL";2
"12064";1993;"Indústrias extrativas";"AM";2
"12065";1993;"Indústrias extrativas";"AP";2
"12066";1993;"Indústrias extrativas";"BA";11
"12067";1993;"Indústrias extrativas";"CE";7
"12068";1993;"Indústrias extrativas";"ES";21
"12069";1993;"Indústrias extrativas";"GO";11
"12070";1993;"Indústrias extrativas";"MA";5
"12071";1993;"Indústrias extrativas";"MG";56
"12072";1993;"Indústrias extrativas";"MS";2
"12073";1993;"Indústrias extrativas";"MT";7
"12074";1993;"Indústrias extrativas";"PA";4
"12075";1993;"Indústrias extrativas";"PB";4
"12076";1993;"Indústrias extrativas";"PE";3
"12077";1993;"Indústrias extrativas";"PI";1
"12078";1993;"Indústrias extrativas";"PR";15
"12079";1993;"Indústrias extrativas";"RJ";10
"12080";1993;"Indústrias extrativas";"RN";2
"12081";1993;"Indústrias extrativas";"RO";2
"12082";1993;"Indústrias extrativas";"RR";2
"12083";1993;"Indústrias extrativas";"RS";27
"12084";1993;"Indústrias extrativas";"SC";10
"12085";1993;"Indústrias extrativas";"SP";29
"12086";1993;"Indústrias extrativas";"TO";4
"12087";1993;"Informação e comunicação";"AC";3
"12088";1993;"Informação e comunicação";"AL";1
"12089";1993;"Informação e comunicação";"AM";11
"12090";1993;"Informação e comunicação";"BA";37
"12091";1993;"Informação e comunicação";"CE";32
"12092";1993;"Informação e comunicação";"DF";30
"12093";1993;"Informação e comunicação";"ES";21
"12094";1993;"Informação e comunicação";"GO";25
"12095";1993;"Informação e comunicação";"MA";25
"12096";1993;"Informação e comunicação";"MG";116
"12097";1993;"Informação e comunicação";"MS";16
"12098";1993;"Informação e comunicação";"MT";21
"12099";1993;"Informação e comunicação";"PA";15
"12100";1993;"Informação e comunicação";"PB";5
"12101";1993;"Informação e comunicação";"PE";20
"12102";1993;"Informação e comunicação";"PI";6
"12103";1993;"Informação e comunicação";"PR";88
"12104";1993;"Informação e comunicação";"RJ";179
"12105";1993;"Informação e comunicação";"RN";5
"12106";1993;"Informação e comunicação";"RO";6
"12107";1993;"Informação e comunicação";"RR";1
"12108";1993;"Informação e comunicação";"RS";101
"12109";1993;"Informação e comunicação";"SC";70
"12110";1993;"Informação e comunicação";"SE";4
"12111";1993;"Informação e comunicação";"SP";603
"12112";1993;"Informação e comunicação";"TO";6
"12113";1993;"Organismos internacionais e outras instituições extraterritoriais";"DF";1
"12114";1993;"Organismos internacionais e outras instituições extraterritoriais";"RJ";2
"12115";1993;"Organismos internacionais e outras instituições extraterritoriais";"SP";2
"12116";1993;"Outras atividades de serviços";"AC";37
"12117";1993;"Outras atividades de serviços";"AL";64
"12118";1993;"Outras atividades de serviços";"AM";71
"12119";1993;"Outras atividades de serviços";"AP";14
"12120";1993;"Outras atividades de serviços";"BA";355
"12121";1993;"Outras atividades de serviços";"CE";257
"12122";1993;"Outras atividades de serviços";"DF";169
"12123";1993;"Outras atividades de serviços";"ES";188
"12124";1993;"Outras atividades de serviços";"GO";195
"12125";1993;"Outras atividades de serviços";"MA";152
"12126";1993;"Outras atividades de serviços";"MG";939
"12127";1993;"Outras atividades de serviços";"MS";113
"12128";1993;"Outras atividades de serviços";"MT";128
"12129";1993;"Outras atividades de serviços";"PA";181
"12130";1993;"Outras atividades de serviços";"PB";146
"12131";1993;"Outras atividades de serviços";"PE";186
"12132";1993;"Outras atividades de serviços";"PI";174
"12133";1993;"Outras atividades de serviços";"PR";665
"12134";1993;"Outras atividades de serviços";"RJ";604
"12135";1993;"Outras atividades de serviços";"RN";92
"12136";1993;"Outras atividades de serviços";"RO";132
"12137";1993;"Outras atividades de serviços";"RR";15
"12138";1993;"Outras atividades de serviços";"RS";871
"12139";1993;"Outras atividades de serviços";"SC";558
"12140";1993;"Outras atividades de serviços";"SE";74
"12141";1993;"Outras atividades de serviços";"SP";1435
"12142";1993;"Outras atividades de serviços";"TO";72
"12143";1993;"Saúde humana e serviços sociais ";"AC";4
"12144";1993;"Saúde humana e serviços sociais ";"AL";25
"12145";1993;"Saúde humana e serviços sociais ";"AM";19
"12146";1993;"Saúde humana e serviços sociais ";"AP";6
"12147";1993;"Saúde humana e serviços sociais ";"BA";235
"12148";1993;"Saúde humana e serviços sociais ";"CE";102
"12149";1993;"Saúde humana e serviços sociais ";"DF";72
"12150";1993;"Saúde humana e serviços sociais ";"ES";59
"12151";1993;"Saúde humana e serviços sociais ";"GO";115
"12152";1993;"Saúde humana e serviços sociais ";"MA";61
"12153";1993;"Saúde humana e serviços sociais ";"MG";362
"12154";1993;"Saúde humana e serviços sociais ";"MS";34
"12155";1993;"Saúde humana e serviços sociais ";"MT";47
"12156";1993;"Saúde humana e serviços sociais ";"PA";49
"12157";1993;"Saúde humana e serviços sociais ";"PB";38
"12158";1993;"Saúde humana e serviços sociais ";"PE";69
"12159";1993;"Saúde humana e serviços sociais ";"PI";44
"12160";1993;"Saúde humana e serviços sociais ";"PR";194
"12161";1993;"Saúde humana e serviços sociais ";"RJ";285
"12162";1993;"Saúde humana e serviços sociais ";"RN";55
"12163";1993;"Saúde humana e serviços sociais ";"RO";18
"12164";1993;"Saúde humana e serviços sociais ";"RR";6
"12165";1993;"Saúde humana e serviços sociais ";"RS";164
"12166";1993;"Saúde humana e serviços sociais ";"SC";107
"12167";1993;"Saúde humana e serviços sociais ";"SE";26
"12168";1993;"Saúde humana e serviços sociais ";"SP";678
"12169";1993;"Saúde humana e serviços sociais ";"TO";33
"12170";1993;"Serviços domésticos";"RJ";1
"12171";1993;"Transporte, armazenagem e correio";"AC";8
"12172";1993;"Transporte, armazenagem e correio";"AL";8
"12173";1993;"Transporte, armazenagem e correio";"AM";23
"12174";1993;"Transporte, armazenagem e correio";"AP";3
"12175";1993;"Transporte, armazenagem e correio";"BA";84
